X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,X_discretized,Y_discretized,FFMC_discretized,DMC_discretized,DC_discretized,ISI_discretized,temp_discretized,RH_discretized,wind_discretized,rain_discretized,area_discretized,X_z_score,Y_z_score,FFMC_z_score,DMC_z_score,DC_z_score,ISI_z_score,temp_z_score,RH_z_score,wind_z_score,rain_z_score,area_z_score,prediction
2,2,2,6,89.3,51.3,102.2,9.6,11.5,39,5.8,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,-0.2184812372378339,-0.9107241470528159,-1.772500428798757,0.17238075341643172,-1.2655754223229478,-0.3299429424591235,0.9698011276777085,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,2,6,89.3,51.3,102.2,9.6,5.5,59,6.3,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,-0.2184812372378339,-0.9107241470528159,-1.772500428798757,0.17238075341643172,-2.3013191456526134,0.873549376290455,1.2426318336158517,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,7,3,93.0,75.3,466.6,7.7,18.8,35,4.9,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(6.5, 8.4]","(15.5, 19.3]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.41524260143081243,-0.5339559372575109,-0.3116978425920998,-0.29778117667151954,-0.005420558938520896,-0.5706414062090391,0.4787058569890512,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,7,0,91.1,103.2,638.8,5.8,23.1,31,3.1,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(68.6, 108.3]","(437.7, 664.2]","(-0.001, 6.5]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.08981684643880412,-0.0959628933704688,0.378615563952319,-0.767943106759471,0.736862442781073,-0.8113398699589549,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,7,3,91.7,114.3,661.3,6.3,18.6,44,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(437.7, 664.2]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.19258287433101842,0.07829240365985966,0.46881330870986504,-0.6442162830521154,-0.0399453497161763,-0.029069862771728863,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,8,4,92.4,117.9,668.0,12.2,23.0,37,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(22.8, 33.3]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.31247657353860053,0.13480763512915553,0.4956721927043345,0.8157602366946809,0.719600047392245,-0.4502921743340813,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,8,4,92.4,117.9,668.0,12.2,19.6,33,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(19.3, 22.8]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.31247657353860053,0.13480763512915553,0.4956721927043345,0.8157602366946809,0.13267860417210134,-0.690990638083997,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,2,8,4,92.4,117.9,668.0,12.2,19.6,33,6.3,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(19.3, 22.8]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.31247657353860053,0.13480763512915553,0.4956721927043345,0.8157602366946809,0.13267860417210134,-0.690990638083997,1.2426318336158517,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,2,4,91.2,48.3,97.8,12.5,15.8,27,7.6,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(10.8, 56.1]","(15.5, 19.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.10694451775417439,-0.957820173277229,-1.790139098884677,0.8899963309190945,-0.5232924206033538,-1.0520383337088706,1.9519916690550236,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,8,4,94.3,85.1,692.3,15.9,17.7,37,3.6,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(92.9, 96.2]","(68.6, 108.3]","(664.2, 713.9]","(10.8, 56.1]","(15.5, 19.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.6379023285306064,-0.38010891825776144,0.593085757042484,1.7313387321291127,-0.19530690821562655,-0.4502921743340813,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,7,1,88.8,147.3,614.5,9.0,17.3,43,4.5,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(437.7, 664.2]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,-0.3041195938146779,0.5963486921284042,0.2812019996141694,0.02390856496760506,-0.26435648977093734,-0.08924447870920779,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,8,4,93.3,141.2,713.9,13.9,27.6,30,1.3,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,0.4666256153769183,0.5005867721387639,0.6796755920097284,1.2364314372996903,1.5136702352783225,-0.8715144858964338,-1.4856752257655794,-0.07903156383822371,-0.19809932042602912,8.903381642512077
9,9,1,3,84.2,6.8,26.6,7.7,6.7,79,3.1,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",1.856932386288262,3.874328800609476,-1.091992474321642,-1.609315202714944,-2.0755648511841116,-0.29778117667151954,-2.0941704009866804,2.0770416950400334,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
9,9,1,4,86.6,13.2,43.0,5.3,15.7,43,3.1,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",1.856932386288262,3.874328800609476,-0.6809283627527921,-1.5088436801028624,-2.0098207172275004,-0.8916699304668266,-0.5405548159921818,-0.08924447870920779,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,7,4,90.1,108.0,529.8,12.5,14.7,66,2.7,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,-0.08145986671488394,-0.020609251411407854,-0.058342399539792984,0.8899963309190945,-0.7131787698804595,1.2947716878528075,-0.7217492491387786,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,7,1,91.0,121.2,561.6,7.0,21.6,19,6.7,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(6.5, 8.4]","(19.3, 22.8]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.0726891751234363,0.18661326397600994,0.06913707971753905,-0.47099872986181746,0.4779265119486566,-1.5334352612087019,1.4608963983663663,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,7,6,91.4,142.4,601.4,10.6,19.5,39,6.3,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.1411998603849125,0.5194251826285293,0.2286868682219981,0.419834400831143,0.11541620878327333,-0.3299429424591235,1.2426318336158517,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,7,1,94.8,108.3,647.1,17.0,18.6,51,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.7235406851074504,-0.015899648788966585,0.41188850979621405,2.0035377442852953,-0.0399453497161763,0.3921524487906236,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,7,2,92.1,111.2,654.1,9.6,16.6,47,0.9,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.2610935595924922,0.029626509894632856,0.43995003038745056,0.17238075341643172,-0.3851932574927316,0.1514539850407079,-1.703939790516094,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,7,3,91.7,114.3,661.3,6.3,20.2,45,3.6,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(437.7, 664.2]","(-0.001, 6.5]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.19258287433101842,0.07829240365985966,0.46881330870986504,-0.6442162830521154,0.23625297650506755,0.03110475316575006,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,8,3,92.9,137.0,706.4,9.2,21.5,15,0.9,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(19.3, 22.8]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.3981149301154446,0.43465233542458565,0.6496096770905463,0.07339929445054713,0.4606641165598286,-1.7741337249586175,-1.703939790516094,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,8,3,92.9,137.0,706.4,9.2,25.4,27,2.2,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.3981149301154446,0.43465233542458565,0.6496096770905463,0.07339929445054713,1.133897536724111,-1.0520383337088706,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,2,8,6,93.5,149.3,728.6,8.1,25.3,36,3.6,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.5008809580076564,0.6277460429446796,0.7386047852513253,-0.19879971770563515,1.1166351413352837,-0.5104667902715603,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,2,5,91.7,35.8,80.8,7.8,17.4,25,4.9,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.19258287433101842,-1.1540536158789503,-1.8582885060348229,-0.2730358119300485,-0.24709409438210994,-1.1723875655838285,0.4787058569890512,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,2,4,91.7,35.8,80.8,7.8,17.4,24,5.4,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",1.4267309269019497,1.392680337300054,0.19258287433101842,-1.1540536158789503,-1.8582885060348229,-0.2730358119300485,-0.24709409438210994,-1.2325621815213073,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,7,6,91.4,142.4,601.4,10.6,18.2,43,4.9,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",1.4267309269019497,1.392680337300054,0.1411998603849125,0.5194251826285293,0.2286868682219981,0.419834400831143,-0.10899493127148772,-0.08924447870920779,0.4787058569890512,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,4,8,6,89.7,90.0,704.4,4.8,17.8,64,1.3,0.0,0.0,"(3.0, 4.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(-0.001, 6.5]","(15.5, 19.3]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,-0.261751971572894,-0.1499705519763577,-0.3031854087578866,0.6415920997787644,-1.0153967541741822,-0.17804451282679853,1.1744224559778496,-1.4856752257655794,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,1,5,83.9,8.0,30.2,2.6,12.7,48,1.8,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,-1.143375488267748,-1.5904767922251786,-2.061133212022904,-1.5597947784865471,-1.0584266776570148,0.21162860097818684,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,2,5,69.0,2.4,15.5,0.7,17.4,24,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(15.5, 19.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,-3.695398514257701,-1.6783893745107497,-2.120062405264501,-2.0299567085744985,-0.24709409438210994,-1.2325621815213073,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,7,6,91.4,142.4,601.4,10.6,11.6,87,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.1411998603849125,0.5194251826285293,0.2286868682219981,0.419834400831143,-1.24831302693412,2.5584386225398648,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,7,6,91.4,142.4,601.4,10.6,19.8,39,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.1411998603849125,0.5194251826285293,0.2286868682219981,0.419834400831143,0.16720339494975675,-0.3299429424591235,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,7,6,91.4,142.4,601.4,10.6,19.8,39,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.1411998603849125,0.5194251826285293,0.2286868682219981,0.419834400831143,0.16720339494975675,-0.3299429424591235,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,7,1,88.8,147.3,614.5,9.0,14.4,66,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(437.7, 664.2]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,-0.3041195938146779,0.5963486921284042,0.2812019996141694,0.02390856496760506,-0.7649659560469425,1.2947716878528075,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,7,1,94.8,108.3,647.1,17.0,20.1,40,4.0,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(19.3, 22.8]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-0.261751971572894,0.7235406851074504,-0.015899648788966585,0.41188850979621405,2.0035377442852953,0.21899058111624015,-0.26976832652164456,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,8,5,92.5,121.1,674.4,8.6,24.1,29,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(22.8, 33.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-0.261751971572894,0.3296042448539684,0.18504339643519602,0.5213284401020364,-0.07507289399827953,0.9094863966693507,-0.9316891018339127,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,0,5,82.1,3.7,9.3,2.9,5.3,78,3.1,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-0.261751971572894,-1.4516735719443885,-1.6579810964801707,-2.144916894931025,-1.4855586842621336,-2.335843936430269,2.0168670791025547,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,2,4,85.9,19.5,57.3,2.8,12.7,52,6.3,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,-0.8008220619603719,-1.409942025031595,-1.9524950394482599,-1.5103040490036048,-1.0584266776570148,0.4523270647281025,1.2426318336158517,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,2,3,91.4,30.7,74.3,7.5,18.2,29,3.1,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.1411998603849125,-1.2341168604604527,-1.884345632298114,-0.3472719061544618,-0.10899493127148772,-0.9316891018339127,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,8,5,92.5,88.0,698.6,7.1,20.3,45,3.1,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(91.6, 92.9]","(68.6, 108.3]","(664.2, 713.9]","(6.5, 8.4]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,0.3296042448539684,-0.334582759574162,0.6183411255745972,-0.4462533651203464,0.25351537189389556,0.03110475316575006,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,8,0,88.6,91.8,709.9,7.1,17.4,56,5.4,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,-0.33837493644541605,-0.2749277930232388,0.6636404373861646,-0.4462533651203464,-0.24709409438210994,0.6930255284780182,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,4,2,4,85.9,19.5,57.3,2.8,13.7,43,5.8,0.0,0.0,"(3.0, 4.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,-0.261751971572894,-0.8008220619603719,-1.409942025031595,-1.9524950394482599,-1.5103040490036048,-0.885802723768737,-0.08924447870920779,0.9698011276777085,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,2,4,91.7,33.3,77.5,9.0,18.8,18,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(15.5, 19.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.19258287433101842,-1.1933003043992947,-1.871517508599263,0.02390856496760506,-0.005420558938520896,-1.5936098771461809,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,8,0,91.8,78.5,724.3,9.2,18.9,35,2.7,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(713.9, 860.6]","(8.4, 10.8]","(15.5, 19.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.20971054564638625,-0.4837201759514702,0.721366994030994,0.07339929445054713,0.0118418364503065,-0.5706414062090391,-0.7217492491387786,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,2,1,88.1,25.7,67.6,3.8,15.8,27,7.6,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(15.5, 19.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,-0.42401329302226004,-1.3126102375011413,-1.9112045162925833,-1.2628504015888935,-0.5232924206033538,-1.0520383337088706,1.9519916690550236,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,5,2,1,88.1,25.7,67.6,3.8,15.5,27,6.3,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,0.56546418286358,-0.42401329302226004,-1.3126102375011413,-1.9112045162925833,-1.2628504015888935,-0.5750796067698372,-1.0520383337088706,1.2426318336158517,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,2,5,91.7,35.8,80.8,7.8,11.6,30,6.3,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.19258287433101842,-1.1540536158789503,-1.8582885060348229,-0.2730358119300485,-1.24831302693412,-0.8715144858964338,1.2426318336158517,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,2,5,91.7,35.8,80.8,7.8,15.2,27,4.9,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.19258287433101842,-1.1540536158789503,-1.8582885060348229,-0.2730358119300485,-0.6268667929363206,-1.0520383337088706,0.4787058569890512,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,7,0,91.5,145.4,608.2,10.7,10.3,74,2.2,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(437.7, 664.2]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.15832753170028033,0.5665212088529425,0.25594663108205673,0.444579765572614,-1.4727241669888809,1.7761686153526388,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
